0.785398, 5, 1, 5, -1.572864, 3.937482, -7.072512, -4.734639, -3.922533, -3.919294, 7.851399
0.773328, 5, 1, 5, 4.738756, -1.571696, -0.787127, 0.771113, 1.543677, 2.371723, 2.376902
0.761259, 5, 1, 5, -1.499758, -0.007177, -0.743432, 2.396538, -1.588452, -2.390814, 0.754893
0.749189, 5, 1, 5, 1.491123, 0.757884, 0.738685, -1.597976, -0.737800, 0.834664, 1.566611
0.737119, 5, 1, 5, 4.799888, 3.151934, 0.826331, 2.401082, 1.561262, 0.732780, -0.816276
0.725049, 5, 1, 5, 0.843366, -0.894883, 0.219890, -0.221750, 0.348429, 0.624863, 1.494467
0.712979, 5, 1, 5, -0.812128, 1.629004, -0.699242, -0.212363, 0.132099, -0.122534, 0.847513
0.700909, 5, 1, 5, 5.499429, 0.823667, -0.076435, 0.070096, -0.084898, -2.322687, 0.014315
0.688840, 5, 1, 5, -1.314939, 0.863022, -0.621241, -1.541539, 0.608609, -0.889510, 0.014905
0.676770, 5, 1, 5, -1.261616, 1.583108, -0.885658, 0.559495, 1.574674, -0.569140, -0.687421
0.664700, 5, 1, 5, -1.272900, 1.570134, 0.691374, 0.573460, 1.578466, -0.571822, -2.267211
0.652630, 5, 1, 5, 0.767593, -1.687685, -0.810881, 0.208026, -0.143014, 0.129601, 0.723730
0.640560, 5, 1, 5, -1.104927, 3.171041, -0.865219, 0.288999, 1.597704, -0.328301, 0.860673
0.628491, 5, 1, 5, 1.147166, -1.547940, 0.864850, -0.421619, -1.548756, 0.390428, -2.443199
0.616421, 5, 1, 5, 1.047814, -4.704010, 3.910019, 0.056966, 1.589040, -0.080847, 0.801030
0.604351, 5, 1, 5, 1.053166, -1.551451, 0.807045, -0.121597, -1.552477, 0.095532, 0.759804
0.592281, 5, 1, 5, 1.057702, -0.817641, 0.111370, -1.523863, -0.178833, 0.809967, 0.045059
0.580211, 5, 1, 5, -0.638811, -0.637408, -0.239220, 0.107133, 0.000096, -0.113246, -0.706381
0.568142, 5, 1, 5, 0.761293, -1.048560, 0.533217, 2.596592, 0.553053, -0.558606, -0.505641
0.556072, 5, 1, 5, -0.629797, 0.825781, -0.071407, 0.063630, -0.060075, 0.063075, 0.750163
0.544002, 5, 1, 5, 0.629013, 0.785398, 0.000000, -0.000000, -0.000000, -0.000000, 0.785398
0.531932, 5, 1, 5, -0.629791, 0.785398, -0.000000, 0.000000, -0.000000, 0.000000, 0.785398
0.519862, 5, 1, 5, -1.078898, -1.046073, 0.667856, 2.035487, 1.106578, -0.667866, -0.524080
0.507792, 5, 1, 5, -1.086589, 1.022169, -0.630338, -1.979823, -1.162104, 0.630613, 3.692034
0.495723, 5, 1, 5, -1.090563, 4.135146, -0.578471, -1.918926, -4.367237, 0.583037, -2.561061
0.483653, 5, 1, 5, -19.941597, -2.531963, -18.331156, 48.978552, 10.716133, 12.044396, -46.161606
0.471583, 5, 1, 5, -1.082452, 0.929773, -0.457857, 1.342436, -1.337386, 0.455459, 0.636003
0.459513, 5, 1, 5, 1.061070, 0.864369, -0.266201, 1.458687, -1.454024, 0.259485, 0.706381
0.447443, 5, 1, 5, 1.046525, -0.785837, 0.002075, -1.570983, 1.569862, -0.000946, -0.784950
0.435374, 5, 1, 5, 5.237214, -0.785386, 0.000256, -1.571133, -1.571060, 0.000425, -0.785447
0.423304, 5, 1, 5, -1.045291, -0.785369, -0.000072, 1.570695, -1.570737, 0.000120, -0.785457
0.411234, 5, 1, 5, 1.044706, -2.356175, -0.000087, 1.570798, -1.570800, 0.000085, 0.785379
0.399164, 5, 1, 5, 1.044138, 0.785388, 0.000024, 1.570794, -1.570806, -0.000017, 0.785413
0.387094, 5, 4, 20, 1.043588, 2.356199, -0.000004, -1.570799, 1.570801, -0.000004, -0.785400
0.375025, 5, 3, 15, -1.043072, -0.785393, -0.000021, 1.570764, -1.570796, 0.000057, 2.356181
0.362955, 5, 4, 20, 1.042588, 0.785397, 0.000001, 1.570780, -1.570781, 0.000002, 0.785396
0.350885, 5, 3, 15, 1.042124, 0.785397, 0.000002, 1.570798, -1.570796, -0.000003, 0.785398
0.338815, 5, 3, 15, 1.041687, -0.785400, 0.000002, -1.570787, 1.570797, -0.000010, -0.785396
0.326745, 5, 4, 20, 1.041273, 0.785395, 0.000009, -1.570794, 1.570792, -0.000005, 0.785400
0.314675, 5, 5, 25, -1.040880, 2.356184, 0.000022, -1.570781, 1.570779, -0.000016, -0.785388
0.302606, 5, 4, 20, -1.040509, -0.785395, -0.000008, -1.570801, 1.570802, 0.000005, -0.785400
0.290536, 5, 5, 25, 1.040157, 0.785392, 0.000026, 1.570803, -1.570813, -0.000010, -2.356197
0.278466, 5, 5, 25, 1.039825, -0.785400, 0.000004, -1.570794, 1.570795, -0.000005, -0.785394
0.266396, 5, 5, 25, -1.039512, -0.785398, -0.000001, 1.570796, 1.570796, 0.000001, -0.785398
0.254326, 5, 8, 40, -1.039217, 0.785399, -0.000004, -1.570797, 1.570800, 0.000001, -2.356197
0.242257, 5, 7, 35, -1.038939, -0.785398, -0.000002, 1.570796, -1.570796, 0.000001, -0.785398
0.230187, 5, 8, 40, -1.038678, 0.785398, 0.000002, 1.570790, -1.570798, 0.000007, 0.785394
0.218117, 5, 7, 35, 1.038432, -0.785398, 0.000005, -1.570794, 1.570787, 0.000002, -0.785397
0.206047, 5, 11, 55, -1.038205, 0.785399, -0.000000, 1.570788, -1.570795, 0.000009, 0.785397
0.193977, 5, 12, 60, -1.037990, -0.785396, -0.000006, 1.570793, -1.570798, 0.000009, -0.785398
0.181908, 5, 10, 50, 1.037792, 21.205752, -12.566374, -10.995575, -4.712385, -3.141594, 2.356194
0.169838, 5, 15, 75, 1.037608, -0.785399, 0.000003, 1.570799, -1.570799, -0.000003, 2.356195
0.157768, 5, 14, 70, -1.037438, -0.785398, 0.000001, 1.570795, -1.570795, -0.000001, -0.785398
0.145698, 5, 18, 90, -1.037279, -0.785397, -0.000001, -1.570792, 1.570790, 0.000000, -0.785397
0.133628, 5, 14, 70, 1.037138, 0.785395, -3.141586, -4.712391, -7.853980, 3.141583, -2.356191
0.121558, 5, 29, 145, -1.037008, -0.785400, 0.000003, -1.570800, 1.570798, 0.000000, -0.785399
0.109489, 5, 28, 140, -1.036892, 0.785397, -0.000001, -1.570797, 1.570800, -0.000002, 0.785399
0.097419, 5, 31, 155, 1.036788, -0.785399, -0.000001, 1.570797, -1.570797, 0.000001, 2.356195
0.085349, 5, 59, 295, 1.036696, 0.785398, -0.000002, -1.570796, 1.570799, 0.000001, 0.785398
0.073279, 5, 85, 425, -1.036619, -0.785397, -0.000006, -1.570793, 1.570798, -0.000003, -0.785400
0.061209, 5, 72, 360, -1.036554, -2.356199, 0.000015, 1.570802, -1.570808, -0.000005, 0.785399
0.049140, 5, 175, 875, -1.036490, -0.785393, 0.000010, -1.570815, 1.570776, 0.000045, 2.356188
0.037070, 5, 238, 1190, -1.036444, 0.785392, 0.000067, -1.570771, 1.570737, -0.000033, 0.785439
0.025000, 5, 542, 2710, -1.036415, 2.356205, -0.000032, 1.570821, -1.570670, -0.000104, -0.785409
